family_sku,sku,karat,metal,width_mm,ring_size_us,weight_grams,price_preview_cents_active_basis,quantity
RSG-R-1409,RSG-R-1409-9MM-13,14K,Rose Gold,9,13,10.05,285500,20
RSG-R-1409,RSG-R-1409-9MM-13.5,14K,Rose Gold,9,13.5,10.22,289500,20
RSG-R-1409,RSG-R-1409-9MM-14,14K,Rose Gold,9,14,10.39,294000,20
RSG-R-1409,RSG-R-1409-9MM-14.5,14K,Rose Gold,9,14.5,10.56,298500,20
RSG-R-1409,RSG-R-1409-9MM-15,14K,Rose Gold,9,15,10.73,303000,20
RSG-R-1409,RSG-R-1409-9MM-15.5,14K,Rose Gold,9,15.5,10.9,307500,20
RSG-R-1409,RSG-R-1409-9MM-16,14K,Rose Gold,9,16,11.07,311500,20
RSG-R-1409,RSG-R-1409-10MM-4,14K,Rose Gold,10,4,7.78,226500,20
RSG-R-1409,RSG-R-1409-10MM-4.5,14K,Rose Gold,10,4.5,7.965,231500,20
RSG-R-1409,RSG-R-1409-10MM-5,14K,Rose Gold,10,5,8.15,236000,20
RSG-R-1409,RSG-R-1409-10MM-5.5,14K,Rose Gold,10,5.5,8.34,241000,20
RSG-R-1409,RSG-R-1409-10MM-6,14K,Rose Gold,10,6,8.53,246000,20
RSG-R-1409,RSG-R-1409-10MM-6.5,14K,Rose Gold,10,6.5,8.72,251000,20
RSG-R-1409,RSG-R-1409-10MM-7,14K,Rose Gold,10,7,8.91,256000,20
RSG-R-1409,RSG-R-1409-10MM-7.5,14K,Rose Gold,10,7.5,9.095,260500,20
RSG-R-1409,RSG-R-1409-10MM-8,14K,Rose Gold,10,8,9.28,265500,20
RSG-R-1409,RSG-R-1409-10MM-8.5,14K,Rose Gold,10,8.5,9.47,270000,20
RSG-R-1409,RSG-R-1409-10MM-9,14K,Rose Gold,10,9,9.66,275000,20
RSG-R-1409,RSG-R-1409-10MM-9.5,14K,Rose Gold,10,9.5,9.85,280000,20
RSG-R-1409,RSG-R-1409-10MM-10,14K,Rose Gold,10,10,10.04,285000,20
RSG-R-1409,RSG-R-1409-10MM-10.5,14K,Rose Gold,10,10.5,10.225,290000,20
RSG-R-1409,RSG-R-1409-10MM-11,14K,Rose Gold,10,11,10.41,294500,20
RSG-R-1409,RSG-R-1409-10MM-11.5,14K,Rose Gold,10,11.5,10.6,299500,20
RSG-R-1409,RSG-R-1409-10MM-12,14K,Rose Gold,10,12,10.79,304500,20
RSG-R-1409,RSG-R-1409-10MM-12.5,14K,Rose Gold,10,12.5,10.98,309500,20
RSG-R-1409,RSG-R-1409-10MM-13,14K,Rose Gold,10,13,11.17,314500,20
RSG-R-1409,RSG-R-1409-10MM-13.5,14K,Rose Gold,10,13.5,11.36,319000,20
RSG-R-1409,RSG-R-1409-10MM-14,14K,Rose Gold,10,14,11.55,324000,20
RSG-R-1409,RSG-R-1409-10MM-14.5,14K,Rose Gold,10,14.5,11.735,329000,20
RSG-R-1409,RSG-R-1409-10MM-15,14K,Rose Gold,10,15,11.92,333500,20
RSG-R-1409,RSG-R-1409-10MM-15.5,14K,Rose Gold,10,15.5,12.11,338500,20
RSG-R-1409,RSG-R-1409-10MM-16,14K,Rose Gold,10,16,12.3,343500,20
RSG-R-1409,RSG-R-1409-11MM-4,14K,Rose Gold,11,4,8.55,246500,20
RSG-R-1409,RSG-R-1409-11MM-4.5,14K,Rose Gold,11,4.5,8.76,252000,20
RSG-R-1409,RSG-R-1409-11MM-5,14K,Rose Gold,11,5,8.97,257500,20
RSG-R-1409,RSG-R-1409-11MM-5.5,14K,Rose Gold,11,5.5,9.175,262500,20
RSG-R-1409,RSG-R-1409-11MM-6,14K,Rose Gold,11,6,9.38,268000,20
RSG-R-1409,RSG-R-1409-11MM-6.5,14K,Rose Gold,11,6.5,9.59,273500,20
RSG-R-1409,RSG-R-1409-11MM-7,14K,Rose Gold,11,7,9.8,279000,20
RSG-R-1409,RSG-R-1409-11MM-7.5,14K,Rose Gold,11,7.5,10.005,284000,20
RSG-R-1409,RSG-R-1409-11MM-8,14K,Rose Gold,11,8,10.21,289500,20
RSG-R-1409,RSG-R-1409-11MM-8.5,14K,Rose Gold,11,8.5,10.42,295000,20
RSG-R-1409,RSG-R-1409-11MM-9,14K,Rose Gold,11,9,10.63,300500,20
RSG-R-1409,RSG-R-1409-11MM-9.5,14K,Rose Gold,11,9.5,10.835,305500,20
RSG-R-1409,RSG-R-1409-11MM-10,14K,Rose Gold,11,10,11.04,311000,20
RSG-R-1409,RSG-R-1409-11MM-10.5,14K,Rose Gold,11,10.5,11.25,316500,20
RSG-R-1409,RSG-R-1409-11MM-11,14K,Rose Gold,11,11,11.46,322000,20
RSG-R-1409,RSG-R-1409-11MM-11.5,14K,Rose Gold,11,11.5,11.665,327000,20
RSG-R-1409,RSG-R-1409-11MM-12,14K,Rose Gold,11,12,11.87,332500,20
RSG-R-1409,RSG-R-1409-11MM-12.5,14K,Rose Gold,11,12.5,12.08,338000,20
RSG-R-1409,RSG-R-1409-11MM-13,14K,Rose Gold,11,13,12.29,343500,20
RSG-R-1409,RSG-R-1409-11MM-13.5,14K,Rose Gold,11,13.5,12.495,348500,20
RSG-R-1409,RSG-R-1409-11MM-14,14K,Rose Gold,11,14,12.7,354000,20
RSG-R-1409,RSG-R-1409-11MM-14.5,14K,Rose Gold,11,14.5,12.905,359000,20
RSG-R-1409,RSG-R-1409-11MM-15,14K,Rose Gold,11,15,13.11,364500,20
RSG-R-1409,RSG-R-1409-11MM-15.5,14K,Rose Gold,11,15.5,13.32,370000,20
RSG-R-1409,RSG-R-1409-11MM-16,14K,Rose Gold,11,16,13.53,375500,20
RSG-R-1409,RSG-R-1409-12MM-4,14K,Rose Gold,12,4,9.33,266500,20
RSG-R-1409,RSG-R-1409-12MM-4.5,14K,Rose Gold,12,4.5,9.555,272500,20
RSG-R-1409,RSG-R-1409-12MM-5,14K,Rose Gold,12,5,9.78,278500,20
RSG-R-1409,RSG-R-1409-12MM-5.5,14K,Rose Gold,12,5.5,10.01,284000,20
RSG-R-1409,RSG-R-1409-12MM-6,14K,Rose Gold,12,6,10.24,290000,20
RSG-R-1409,RSG-R-1409-12MM-6.5,14K,Rose Gold,12,6.5,10.465,296000,20
RSG-R-1409,RSG-R-1409-12MM-7,14K,Rose Gold,12,7,10.69,302000,20
RSG-R-1409,RSG-R-1409-12MM-7.5,14K,Rose Gold,12,7.5,10.915,307500,20
RSG-R-1409,RSG-R-1409-12MM-8,14K,Rose Gold,12,8,11.14,313500,20
RSG-R-1409,RSG-R-1409-12MM-8.5,14K,Rose Gold,12,8.5,11.365,319500,20
RSG-R-1409,RSG-R-1409-12MM-9,14K,Rose Gold,12,9,11.59,325000,20
RSG-R-1409,RSG-R-1409-12MM-9.5,14K,Rose Gold,12,9.5,11.815,331000,20
RSG-R-1409,RSG-R-1409-12MM-10,14K,Rose Gold,12,10,12.04,337000,20
RSG-R-1409,RSG-R-1409-12MM-10.5,14K,Rose Gold,12,10.5,12.27,343000,20
RSG-R-1409,RSG-R-1409-12MM-11,14K,Rose Gold,12,11,12.5,349000,20
RSG-R-1409,RSG-R-1409-12MM-11.5,14K,Rose Gold,12,11.5,12.725,354500,20
RSG-R-1409,RSG-R-1409-12MM-12,14K,Rose Gold,12,12,12.95,360500,20
RSG-R-1409,RSG-R-1409-12MM-12.5,14K,Rose Gold,12,12.5,13.175,366000,20
RSG-R-1409,RSG-R-1409-12MM-13,14K,Rose Gold,12,13,13.4,372000,20
RSG-R-1409,RSG-R-1409-12MM-13.5,14K,Rose Gold,12,13.5,13.625,378000,20
RSG-R-1409,RSG-R-1409-12MM-14,14K,Rose Gold,12,14,13.85,383500,20
RSG-R-1409,RSG-R-1409-12MM-14.5,14K,Rose Gold,12,14.5,14.08,389500,20
RSG-R-1409,RSG-R-1409-12MM-15,14K,Rose Gold,12,15,14.31,395500,20
RSG-R-1409,RSG-R-1409-12MM-15.5,14K,Rose Gold,12,15.5,14.535,401500,20
RSG-R-1409,RSG-R-1409-12MM-16,14K,Rose Gold,12,16,14.76,407000,20
RSG-R-1809,RSG-R-1809-4MM-4,18K,Rose Gold,4,4,3.6,135000,20
RSG-R-1809,RSG-R-1809-4MM-4.5,18K,Rose Gold,4,4.5,3.67,137500,20
RSG-R-1809,RSG-R-1809-4MM-5,18K,Rose Gold,4,5,3.74,139500,20
RSG-R-1809,RSG-R-1809-4MM-5.5,18K,Rose Gold,4,5.5,3.815,142000,20
RSG-R-1809,RSG-R-1809-4MM-6,18K,Rose Gold,4,6,3.89,144000,20
RSG-R-1809,RSG-R-1809-4MM-6.5,18K,Rose Gold,4,6.5,3.965,146500,20
RSG-R-1809,RSG-R-1809-4MM-7,18K,Rose Gold,4,7,4.04,149000,20
RSG-R-1809,RSG-R-1809-4MM-7.5,18K,Rose Gold,4,7.5,4.115,151000,20
RSG-R-1809,RSG-R-1809-4MM-8,18K,Rose Gold,4,8,4.19,153500,20
RSG-R-1809,RSG-R-1809-4MM-8.5,18K,Rose Gold,4,8.5,4.26,155500,20
RSG-R-1809,RSG-R-1809-4MM-9,18K,Rose Gold,4,9,4.33,158000,20
RSG-R-1809,RSG-R-1809-4MM-9.5,18K,Rose Gold,4,9.5,4.405,160000,20
RSG-R-1809,RSG-R-1809-4MM-10,18K,Rose Gold,4,10,4.48,162500,20
RSG-R-1809,RSG-R-1809-4MM-10.5,18K,Rose Gold,4,10.5,4.555,165000,20
RSG-R-1809,RSG-R-1809-4MM-11,18K,Rose Gold,4,11,4.63,167000,20
RSG-R-1809,RSG-R-1809-4MM-11.5,18K,Rose Gold,4,11.5,4.705,169500,20
RSG-R-1809,RSG-R-1809-4MM-12,18K,Rose Gold,4,12,4.78,172000,20
RSG-R-1809,RSG-R-1809-4MM-12.5,18K,Rose Gold,4,12.5,4.85,174000,20
RSG-R-1809,RSG-R-1809-4MM-13,18K,Rose Gold,4,13,4.92,176000,20
RSG-R-1809,RSG-R-1809-4MM-13.5,18K,Rose Gold,4,13.5,4.98,178000,20
RSG-R-1809,RSG-R-1809-4MM-14,18K,Rose Gold,4,14,5.04,180000,20
RSG-R-1809,RSG-R-1809-4MM-14.5,18K,Rose Gold,4,14.5,5.105,182000,20
RSG-R-1809,RSG-R-1809-4MM-15,18K,Rose Gold,4,15,5.17,184000,20
RSG-R-1809,RSG-R-1809-4MM-15.5,18K,Rose Gold,4,15.5,5.285,187500,20
RSG-R-1809,RSG-R-1809-4MM-16,18K,Rose Gold,4,16,5.4,191000,20
RSG-R-1809,RSG-R-1809-5MM-4,18K,Rose Gold,5,4,4.56,165000,20
RSG-R-1809,RSG-R-1809-5MM-4.5,18K,Rose Gold,5,4.5,4.655,168000,20
RSG-R-1809,RSG-R-1809-5MM-5,18K,Rose Gold,5,5,4.75,171000,20
RSG-R-1809,RSG-R-1809-5MM-5.5,18K,Rose Gold,5,5.5,4.84,173500,20
RSG-R-1809,RSG-R-1809-5MM-6,18K,Rose Gold,5,6,4.93,176500,20
RSG-R-1809,RSG-R-1809-5MM-6.5,18K,Rose Gold,5,6.5,5.025,179500,20
RSG-R-1809,RSG-R-1809-5MM-7,18K,Rose Gold,5,7,5.12,182500,20
RSG-R-1809,RSG-R-1809-5MM-7.5,18K,Rose Gold,5,7.5,5.21,185000,20
RSG-R-1809,RSG-R-1809-5MM-8,18K,Rose Gold,5,8,5.3,188000,20
RSG-R-1809,RSG-R-1809-5MM-8.5,18K,Rose Gold,5,8.5,5.4,191000,20
RSG-R-1809,RSG-R-1809-5MM-9,18K,Rose Gold,5,9,5.5,194000,20
RSG-R-1809,RSG-R-1809-5MM-9.5,18K,Rose Gold,5,9.5,5.59,197000,20
RSG-R-1809,RSG-R-1809-5MM-10,18K,Rose Gold,5,10,5.68,199500,20
RSG-R-1809,RSG-R-1809-5MM-10.5,18K,Rose Gold,5,10.5,5.775,202500,20
RSG-R-1809,RSG-R-1809-5MM-11,18K,Rose Gold,5,11,5.87,205500,20
RSG-R-1809,RSG-R-1809-5MM-11.5,18K,Rose Gold,5,11.5,5.96,208500,20
RSG-R-1809,RSG-R-1809-5MM-12,18K,Rose Gold,5,12,6.05,211000,20
RSG-R-1809,RSG-R-1809-5MM-12.5,18K,Rose Gold,5,12.5,6.145,214000,20
RSG-R-1809,RSG-R-1809-5MM-13,18K,Rose Gold,5,13,6.24,217000,20
RSG-R-1809,RSG-R-1809-5MM-13.5,18K,Rose Gold,5,13.5,6.305,219000,20
RSG-R-1809,RSG-R-1809-5MM-14,18K,Rose Gold,5,14,6.37,221000,20
RSG-R-1809,RSG-R-1809-5MM-14.5,18K,Rose Gold,5,14.5,6.435,223000,20
RSG-R-1809,RSG-R-1809-5MM-15,18K,Rose Gold,5,15,6.5,225000,20
RSG-R-1809,RSG-R-1809-5MM-15.5,18K,Rose Gold,5,15.5,6.755,233000,20
RSG-R-1809,RSG-R-1809-5MM-16,18K,Rose Gold,5,16,7.01,241000,20
RSG-R-1809,RSG-R-1809-6MM-4,18K,Rose Gold,6,4,5.4,191000,20
RSG-R-1809,RSG-R-1809-6MM-4.5,18K,Rose Gold,6,4.5,5.515,194500,20
RSG-R-1809,RSG-R-1809-6MM-5,18K,Rose Gold,6,5,5.63,198000,20
RSG-R-1809,RSG-R-1809-6MM-5.5,18K,Rose Gold,6,5.5,5.745,201500,20
RSG-R-1809,RSG-R-1809-6MM-6,18K,Rose Gold,6,6,5.86,205500,20
RSG-R-1809,RSG-R-1809-6MM-6.5,18K,Rose Gold,6,6.5,5.97,209000,20
RSG-R-1809,RSG-R-1809-6MM-7,18K,Rose Gold,6,7,6.08,212000,20
RSG-R-1809,RSG-R-1809-6MM-7.5,18K,Rose Gold,6,7.5,6.195,215500,20
RSG-R-1809,RSG-R-1809-6MM-8,18K,Rose Gold,6,8,6.31,219500,20
RSG-R-1809,RSG-R-1809-6MM-8.5,18K,Rose Gold,6,8.5,6.42,222500,20
RSG-R-1809,RSG-R-1809-6MM-9,18K,Rose Gold,6,9,6.53,226000,20
RSG-R-1809,RSG-R-1809-6MM-9.5,18K,Rose Gold,6,9.5,6.645,229500,20
RSG-R-1809,RSG-R-1809-6MM-10,18K,Rose Gold,6,10,6.76,233000,20
RSG-R-1809,RSG-R-1809-6MM-10.5,18K,Rose Gold,6,10.5,6.87,236500,20
RSG-R-1809,RSG-R-1809-6MM-11,18K,Rose Gold,6,11,6.98,240000,20
RSG-R-1809,RSG-R-1809-6MM-11.5,18K,Rose Gold,6,11.5,7.095,243500,20
RSG-R-1809,RSG-R-1809-6MM-12,18K,Rose Gold,6,12,7.21,247000,20
RSG-R-1809,RSG-R-1809-6MM-12.5,18K,Rose Gold,6,12.5,7.325,251000,20
RSG-R-1809,RSG-R-1809-6MM-13,18K,Rose Gold,6,13,7.44,254500,20
RSG-R-1809,RSG-R-1809-6MM-13.5,18K,Rose Gold,6,13.5,7.505,256500,20
RSG-R-1809,RSG-R-1809-6MM-14,18K,Rose Gold,6,14,7.57,258500,20
RSG-R-1809,RSG-R-1809-6MM-14.5,18K,Rose Gold,6,14.5,7.75,264000,20
RSG-R-1809,RSG-R-1809-6MM-15,18K,Rose Gold,6,15,7.93,269500,20
RSG-R-1809,RSG-R-1809-6MM-15.5,18K,Rose Gold,6,15.5,8.045,273000,20
RSG-R-1809,RSG-R-1809-6MM-16,18K,Rose Gold,6,16,8.16,276500,20
RSG-R-1809,RSG-R-1809-7MM-4,18K,Rose Gold,7,4,5.88,206000,20
RSG-R-1809,RSG-R-1809-7MM-4.5,18K,Rose Gold,7,4.5,6.01,210000,20
RSG-R-1809,RSG-R-1809-7MM-5,18K,Rose Gold,7,5,6.14,214000,20
RSG-R-1809,RSG-R-1809-7MM-5.5,18K,Rose Gold,7,5.5,6.275,218000,20
RSG-R-1809,RSG-R-1809-7MM-6,18K,Rose Gold,7,6,6.41,222500,20
RSG-R-1809,RSG-R-1809-7MM-6.5,18K,Rose Gold,7,6.5,6.545,226500,20
RSG-R-1809,RSG-R-1809-7MM-7,18K,Rose Gold,7,7,6.68,231000,20
RSG-R-1809,RSG-R-1809-7MM-7.5,18K,Rose Gold,7,7.5,6.815,235000,20
RSG-R-1809,RSG-R-1809-7MM-8,18K,Rose Gold,7,8,6.95,239000,20
RSG-R-1809,RSG-R-1809-7MM-8.5,18K,Rose Gold,7,8.5,7.08,243000,20
RSG-R-1809,RSG-R-1809-7MM-9,18K,Rose Gold,7,9,7.21,247000,20
RSG-R-1809,RSG-R-1809-7MM-9.5,18K,Rose Gold,7,9.5,7.345,251500,20
RSG-R-1809,RSG-R-1809-7MM-10,18K,Rose Gold,7,10,7.48,255500,20
RSG-R-1809,RSG-R-1809-7MM-10.5,18K,Rose Gold,7,10.5,7.615,259500,20
RSG-R-1809,RSG-R-1809-7MM-11,18K,Rose Gold,7,11,7.75,264000,20
RSG-R-1809,RSG-R-1809-7MM-11.5,18K,Rose Gold,7,11.5,7.885,268000,20
RSG-R-1809,RSG-R-1809-7MM-12,18K,Rose Gold,7,12,8.02,272500,20
RSG-R-1809,RSG-R-1809-7MM-12.5,18K,Rose Gold,7,12.5,8.15,276500,20
RSG-R-1809,RSG-R-1809-7MM-13,18K,Rose Gold,7,13,8.28,280500,20
RSG-R-1809,RSG-R-1809-7MM-13.5,18K,Rose Gold,7,13.5,8.34,282000,20
RSG-R-1809,RSG-R-1809-7MM-14,18K,Rose Gold,7,14,8.4,284000,20
RSG-R-1809,RSG-R-1809-7MM-14.5,18K,Rose Gold,7,14.5,8.52,288000,20
RSG-R-1809,RSG-R-1809-7MM-15,18K,Rose Gold,7,15,8.64,291500,20
RSG-R-1809,RSG-R-1809-7MM-15.5,18K,Rose Gold,7,15.5,8.88,299000,20
RSG-R-1809,RSG-R-1809-7MM-16,18K,Rose Gold,7,16,9.12,306500,20
RSG-R-1809,RSG-R-1809-8MM-4,18K,Rose Gold,8,4,6.48,241000,20
RSG-R-1809,RSG-R-1809-8MM-4.5,18K,Rose Gold,8,4.5,6.625,246000,20
RSG-R-1809,RSG-R-1809-8MM-5,18K,Rose Gold,8,5,6.77,250500,20
RSG-R-1809,RSG-R-1809-8MM-5.5,18K,Rose Gold,8,5.5,6.92,255500,20
RSG-R-1809,RSG-R-1809-8MM-6,18K,Rose Gold,8,6,7.07,260500,20
RSG-R-1809,RSG-R-1809-8MM-6.5,18K,Rose Gold,8,6.5,7.215,265500,20
RSG-R-1809,RSG-R-1809-8MM-7,18K,Rose Gold,8,7,7.36,270000,20
RSG-R-1809,RSG-R-1809-8MM-7.5,18K,Rose Gold,8,7.5,7.51,275500,20
RSG-R-1809,RSG-R-1809-8MM-8,18K,Rose Gold,8,8,7.66,280000,20
RSG-R-1809,RSG-R-1809-8MM-8.5,18K,Rose Gold,8,8.5,7.8,285000,20
RSG-R-1809,RSG-R-1809-8MM-9,18K,Rose Gold,8,9,7.94,289500,20
RSG-R-1809,RSG-R-1809-8MM-9.5,18K,Rose Gold,8,9.5,8.09,294500,20
RSG-R-1809,RSG-R-1809-8MM-10,18K,Rose Gold,8,10,8.24,299500,20
RSG-R-1809,RSG-R-1809-8MM-10.5,18K,Rose Gold,8,10.5,8.385,304500,20
RSG-R-1809,RSG-R-1809-8MM-11,18K,Rose Gold,8,11,8.53,309000,20
RSG-R-1809,RSG-R-1809-8MM-11.5,18K,Rose Gold,8,11.5,8.68,314000,20
RSG-R-1809,RSG-R-1809-8MM-12,18K,Rose Gold,8,12,8.83,319000,20
RSG-R-1809,RSG-R-1809-8MM-12.5,18K,Rose Gold,8,12.5,8.975,324000,20
RSG-R-1809,RSG-R-1809-8MM-13,18K,Rose Gold,8,13,9.12,329000,20
RSG-R-1809,RSG-R-1809-8MM-13.5,18K,Rose Gold,8,13.5,9.24,333000,20
RSG-R-1809,RSG-R-1809-8MM-14,18K,Rose Gold,8,14,9.36,337000,20
RSG-R-1809,RSG-R-1809-8MM-14.5,18K,Rose Gold,8,14.5,9.48,341000,20
RSG-R-1809,RSG-R-1809-8MM-15,18K,Rose Gold,8,15,9.6,345000,20
RSG-R-1809,RSG-R-1809-8MM-15.5,18K,Rose Gold,8,15.5,9.78,351000,20
RSG-R-1809,RSG-R-1809-8MM-16,18K,Rose Gold,8,16,9.96,357000,20
RSG-R-1809,RSG-R-1809-9MM-4,18K,Rose Gold,9,4,7.98,291000,20
RSG-R-1809,RSG-R-1809-9MM-4.5,18K,Rose Gold,9,4.5,8.17,297000,20
RSG-R-1809,RSG-R-1809-9MM-5,18K,Rose Gold,9,5,8.36,303500,20
RSG-R-1809,RSG-R-1809-9MM-5.5,18K,Rose Gold,9,5.5,8.555,310000,20
RSG-R-1809,RSG-R-1809-9MM-6,18K,Rose Gold,9,6,8.75,316500,20
RSG-R-1809,RSG-R-1809-9MM-6.5,18K,Rose Gold,9,6.5,8.945,323000,20
RSG-R-1809,RSG-R-1809-9MM-7,18K,Rose Gold,9,7,9.14,329500,20
RSG-R-1809,RSG-R-1809-9MM-7.5,18K,Rose Gold,9,7.5,9.33,336000,20
RSG-R-1809,RSG-R-1809-9MM-8,18K,Rose Gold,9,8,9.52,342000,20
RSG-R-1809,RSG-R-1809-9MM-8.5,18K,Rose Gold,9,8.5,9.715,348500,20
RSG-R-1809,RSG-R-1809-9MM-9,18K,Rose Gold,9,9,9.91,355000,20
RSG-R-1809,RSG-R-1809-9MM-9.5,18K,Rose Gold,9,9.5,10.105,361500,20
RSG-R-1809,RSG-R-1809-9MM-10,18K,Rose Gold,9,10,10.3,368000,20
RSG-R-1809,RSG-R-1809-9MM-10.5,18K,Rose Gold,9,10.5,10.495,374500,20
RSG-R-1809,RSG-R-1809-9MM-11,18K,Rose Gold,9,11,10.69,381000,20
RSG-R-1809,RSG-R-1809-9MM-11.5,18K,Rose Gold,9,11.5,10.88,387500,20
RSG-R-1809,RSG-R-1809-9MM-12,18K,Rose Gold,9,12,11.07,394000,20
RSG-R-1809,RSG-R-1809-9MM-12.5,18K,Rose Gold,9,12.5,11.265,400000,20
RSG-R-1809,RSG-R-1809-9MM-13,18K,Rose Gold,9,13,11.46,407000,20
RSG-R-1809,RSG-R-1809-9MM-13.5,18K,Rose Gold,9,13.5,11.655,413500,20
RSG-R-1809,RSG-R-1809-9MM-14,18K,Rose Gold,9,14,11.85,420000,20
RSG-R-1809,RSG-R-1809-9MM-14.5,18K,Rose Gold,9,14.5,12.04,426000,20
RSG-R-1809,RSG-R-1809-9MM-15,18K,Rose Gold,9,15,12.23,432500,20
RSG-R-1809,RSG-R-1809-9MM-15.5,18K,Rose Gold,9,15.5,12.425,439000,20
RSG-R-1809,RSG-R-1809-9MM-16,18K,Rose Gold,9,16,12.62,445500,20
RSG-R-1809,RSG-R-1809-10MM-4,18K,Rose Gold,10,4,8.86,320000,20
RSG-R-1809,RSG-R-1809-10MM-4.5,18K,Rose Gold,10,4.5,9.075,327500,20
RSG-R-1809,RSG-R-1809-10MM-5,18K,Rose Gold,10,5,9.29,334500,20
RSG-R-1809,RSG-R-1809-10MM-5.5,18K,Rose Gold,10,5.5,9.505,341500,20
RSG-R-1809,RSG-R-1809-10MM-6,18K,Rose Gold,10,6,9.72,349000,20
RSG-R-1809,RSG-R-1809-10MM-6.5,18K,Rose Gold,10,6.5,9.935,356000,20
RSG-R-1809,RSG-R-1809-10MM-7,18K,Rose Gold,10,7,10.15,363000,20
RSG-R-1809,RSG-R-1809-10MM-7.5,18K,Rose Gold,10,7.5,10.365,370500,20
RSG-R-1809,RSG-R-1809-10MM-8,18K,Rose Gold,10,8,10.58,377500,20
RSG-R-1809,RSG-R-1809-10MM-8.5,18K,Rose Gold,10,8.5,10.795,384500,20
RSG-R-1809,RSG-R-1809-10MM-9,18K,Rose Gold,10,9,11.01,392000,20
RSG-R-1809,RSG-R-1809-10MM-9.5,18K,Rose Gold,10,9.5,11.225,399000,20
RSG-R-1809,RSG-R-1809-10MM-10,18K,Rose Gold,10,10,11.44,406000,20
RSG-R-1809,RSG-R-1809-10MM-10.5,18K,Rose Gold,10,10.5,11.51,408500,20
RSG-R-1809,RSG-R-1809-10MM-11,18K,Rose Gold,10,11,11.58,411000,20
RSG-R-1809,RSG-R-1809-10MM-11.5,18K,Rose Gold,10,11.5,11.94,423000,20
RSG-R-1809,RSG-R-1809-10MM-12,18K,Rose Gold,10,12,12.3,435000,20
RSG-R-1809,RSG-R-1809-10MM-12.5,18K,Rose Gold,10,12.5,12.515,442000,20
RSG-R-1809,RSG-R-1809-10MM-13,18K,Rose Gold,10,13,12.73,449000,20
RSG-R-1809,RSG-R-1809-10MM-13.5,18K,Rose Gold,10,13.5,12.945,456000,20
RSG-R-1809,RSG-R-1809-10MM-14,18K,Rose Gold,10,14,13.16,463500,20
RSG-R-1809,RSG-R-1809-10MM-14.5,18K,Rose Gold,10,14.5,13.375,470500,20
RSG-R-1809,RSG-R-1809-10MM-15,18K,Rose Gold,10,15,13.59,477500,20
RSG-R-1809,RSG-R-1809-10MM-15.5,18K,Rose Gold,10,15.5,13.805,485000,20
RSG-R-1809,RSG-R-1809-10MM-16,18K,Rose Gold,10,16,14.02,492000,20
RSG-R-1809,RSG-R-1809-11MM-4,18K,Rose Gold,11,4,9.75,350000,20
RSG-R-1809,RSG-R-1809-11MM-4.5,18K,Rose Gold,11,4.5,9.985,357500,20
RSG-R-1809,RSG-R-1809-11MM-5,18K,Rose Gold,11,5,10.22,365500,20
RSG-R-1809,RSG-R-1809-11MM-5.5,18K,Rose Gold,11,5.5,10.46,373500,20
RSG-R-1809,RSG-R-1809-11MM-6,18K,Rose Gold,11,6,10.7,381500,20
RSG-R-1809,RSG-R-1809-11MM-6.5,18K,Rose Gold,11,6.5,10.935,389500,20
RSG-R-1809,RSG-R-1809-11MM-7,18K,Rose Gold,11,7,11.17,397000,20
RSG-R-1809,RSG-R-1809-11MM-7.5,18K,Rose Gold,11,7.5,11.405,405000,20
RSG-R-1809,RSG-R-1809-11MM-8,18K,Rose Gold,11,8,11.64,413000,20
RSG-R-1809,RSG-R-1809-11MM-8.5,18K,Rose Gold,11,8.5,11.875,420500,20
RSG-R-1809,RSG-R-1809-11MM-9,18K,Rose Gold,11,9,12.11,428500,20
RSG-R-1809,RSG-R-1809-11MM-9.5,18K,Rose Gold,11,9.5,12.35,436500,20
RSG-R-1809,RSG-R-1809-11MM-10,18K,Rose Gold,11,10,12.59,444500,20
RSG-R-1809,RSG-R-1809-11MM-10.5,18K,Rose Gold,11,10.5,12.825,452000,20
RSG-R-1809,RSG-R-1809-11MM-11,18K,Rose Gold,11,11,13.06,460000,20
RSG-R-1809,RSG-R-1809-11MM-11.5,18K,Rose Gold,11,11.5,13.295,468000,20
RSG-R-1809,RSG-R-1809-11MM-12,18K,Rose Gold,11,12,13.53,475500,20
RSG-R-1809,RSG-R-1809-11MM-12.5,18K,Rose Gold,11,12.5,13.77,483500,20
RSG-R-1809,RSG-R-1809-11MM-13,18K,Rose Gold,11,13,14.01,491500,20
RSG-R-1809,RSG-R-1809-11MM-13.5,18K,Rose Gold,11,13.5,14.245,499500,20
RSG-R-1809,RSG-R-1809-11MM-14,18K,Rose Gold,11,14,14.48,507500,20
RSG-R-1809,RSG-R-1809-11MM-14.5,18K,Rose Gold,11,14.5,14.715,515000,20
RSG-R-1809,RSG-R-1809-11MM-15,18K,Rose Gold,11,15,14.95,523000,20
RSG-R-1809,RSG-R-1809-11MM-15.5,18K,Rose Gold,11,15.5,15.185,531000,20
RSG-R-1809,RSG-R-1809-11MM-16,18K,Rose Gold,11,16,15.42,538500,20
RSG-R-1809,RSG-R-1809-12MM-4,18K,Rose Gold,12,4,10.64,379500,20
RSG-R-1809,RSG-R-1809-12MM-4.5,18K,Rose Gold,12,4.5,10.895,388000,20
RSG-R-1809,RSG-R-1809-12MM-5,18K,Rose Gold,12,5,11.15,396500,20
